net,length_um
soc.core.VexRiscv.RegFilePlugin_regFile\[18\]\[22\],49.44
soc.core.VexRiscv.RegFilePlugin_regFile\[20\]\[16\],49.44
soc.core.interface6_bank_bus_dat_r\[27\],49.44
clknet_leaf_434_mgmt_buffers.caravel_clk,49.44
net3926,49.44
net5047,49.44
mgmt_buffers.la_data_in_mprj\[29\],49.425
_06439_,49.42
_07758_,49.42
_08622_,49.42
_14557_,49.42
_04057_,49.4
_04126_,49.4
_07257_,49.4
_10304_,49.4
_11929_,49.4
soc.core.VexRiscv.RegFilePlugin_regFile\[21\]\[19\],49.4
soc.core.uart_phy_rx_phase\[25\],49.4
net3354,49.4
net3522,49.4
net12913,49.4
_09189_,49.39
mprj_io_analog_sel[13],49.39
clknet_leaf_346_mgmt_buffers.caravel_clk,49.39
net5490,49.385
_01300_,49.38
_06700_,49.38
_09372_,49.38
gpio_control_bidir_2\[1\].shift_register\[10\],49.38
net10339,49.38
net12494,49.38
_03245_,49.36
_04579_,49.36
_07166_,49.36
_14815_,49.36
soc.core.VexRiscv.CsrPlugin_selfException_payload_badAddr\[5\],49.36
user_io_out\[23\],49.36
_10214_,49.355
net10707,49.355
_12292_,49.34
_14336_,49.34
soc.core.VexRiscv.RegFilePlugin_regFile\[7\]\[16\],49.34
net10311,49.34
net11130,49.34
gpio_control_in_2\[7\].shift_register\[2\],49.325
_04190_,49.32
_11432_,49.32
gpio_control_in_1\[3\].resetn_out,49.32
gpio_control_in_1a\[5\].shift_register\[10\],49.32
gpio_control_in_2\[3\].pad_gpio_out,49.32
mgmt_buffers.la_data_in_mprj\[2\],49.32
soc.core.VexRiscv.RegFilePlugin_regFile\[5\]\[13\],49.32
soc.core.mgmtsoc_vexriscv_debug_bus_dat_r\[0\],49.32
gpio_control_in_1\[4\].gpio_defaults\[5\],49.31
_14435_,49.305
_00874_,49.3
_13074_,49.3
_14266_,49.3
net5028,49.3
net6836,49.3
_09910_,49.28
_05010_,49.27
_10003_,49.26
_10193_,49.26
_00252_,49.24
_00475_,49.24
_03353_,49.24
gpio_control_bidir_1\[1\].shift_register\[3\],49.24
soc.core.VexRiscv.RegFilePlugin_regFile\[28\]\[0\],49.24
net4606,49.24
net5018,49.24
net8444,49.24
soc.core.dbg_uart_tx_data\[1\],49.23
_04537_,49.22
_06945_,49.22
gpio_control_in_2\[3\].shift_register\[2\],49.22
net5412,49.22
net10964,49.22
_05524_,49.21
_11139_,49.2
_12327_,49.2
_12623_,49.2
_13653_,49.2
gpio_control_in_2\[8\].shift_register\[11\],49.2
soc.core.multiregimpl57_regs0,49.2
clknet_leaf_303_mgmt_buffers.caravel_clk,49.2
net11387,49.185
gpio_control_in_2\[2\].pad_gpio_out,49.18
soc.core.multiregimpl48_regs0,49.18
_14980_,49.16
net8452,49.16
_02266_,49.14
_06735_,49.14
_13747_,49.14
soc.core.multiregimpl55_regs0,49.14
clknet_leaf_468_mgmt_buffers.caravel_clk,49.14
net2752,49.14
net11271,49.14
net12930,49.14
_08549_,49.125
_04072_,49.12
_14586_,49.12
_03363_,49.1
_05070_,49.1
_10502_,49.1
soc.core.spi_master_miso_data\[1\],49.1
soc.core.storage_1\[4\]\[7\],49.1
net7536,49.1
net11177,49.1
mprj_io_dm[33],49.09
_00172_,49.08
_03218_,49.08
_05053_,49.08
_11105_,49.08
gpio_control_bidir_2\[2\].shift_register\[7\],49.08
soc.core.VexRiscv.RegFilePlugin_regFile\[28\]\[23\],49.08
net4510,49.08
_08293_,49.065
_09115_,49.06
clknet_leaf_1090_mgmt_buffers.caravel_clk,49.06
net8158,49.06
net10013,49.06
_13693_,49.04
net7217,49.04
_07270_,49.02
gpio_control_in_2\[7\].gpio_defaults\[11\],49.02
soc.core.VexRiscv.RegFilePlugin_regFile\[10\]\[26\],49.02
_08244_,49.005
_08554_,49
soc.core.VexRiscv.RegFilePlugin_regFile\[4\]\[22\],49
gpio_control_in_2\[1\].gpio_defaults\[7\],48.99
_11748_,48.98
soc.core.multiregimpl117_regs0,48.98
net5347,48.98
_09658_,48.965
_01565_,48.96
_12027_,48.96
net217,48.96
net11721,48.96
_09691_,48.94
clknet_leaf_1145_mgmt_buffers.caravel_clk,48.94
net3123,48.94
_12790_,48.92
_13877_,48.92
soc.core.VexRiscv.RegFilePlugin_regFile\[11\]\[14\],48.92
_05446_,48.9
_09615_,48.9
_11072_,48.9
soc.core.VexRiscv.IBusCachedPlugin_cache.lineLoader_address\[23\],48.9
soc.core.VexRiscv.RegFilePlugin_regFile\[24\]\[3\],48.9
soc.core.VexRiscv.RegFilePlugin_regFile\[28\]\[13\],48.9
net3439,48.9
net8139,48.885
_00257_,48.88
_04456_,48.88
_06706_,48.88
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[4\]\[3\],48.88
soc.core.VexRiscv.RegFilePlugin_regFile\[5\]\[22\],48.88
_03927_,48.87
_03972_,48.86
_14036_,48.86
gpio_control_in_1\[0\].shift_register\[9\],48.86
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[15\]\[17\],48.86
net10417,48.86
net12915,48.86
_01858_,48.84
_06245_,48.84
_08741_,48.84
_14685_,48.84
clknet_leaf_1001_mgmt_buffers.caravel_clk,48.84
net5841,48.84
net6771,48.84
net9324,48.84
net11229,48.825
_02722_,48.82
_10359_,48.82
_14247_,48.82
soc.core.spi_master_cs_storage\[13\],48.82
net9169,48.82
net9776,48.815
_01448_,48.8
_12385_,48.8
net4505,48.8
net3995,48.795
_11159_,48.78
_11415_,48.78
_14725_,48.78
soc.core.uart_phy_tx_phase\[20\],48.78
clknet_leaf_40_mgmt_buffers.caravel_clk,48.78
net8983,48.765
_01490_,48.76
_08975_,48.76
_13819_,48.76
_14057_,48.76
clknet_leaf_894_mgmt_buffers.caravel_clk,48.76
clknet_leaf_917_mgmt_buffers.caravel_clk,48.76
_00414_,48.74
_01200_,48.74
net3352,48.74
gpio_control_in_1\[4\].gpio_defaults\[11\],48.73
_03207_,48.72
_03564_,48.72
_06388_,48.72
net9413,48.72
net10948,48.72
_06958_,48.7
_07149_,48.7
_13979_,48.7
clknet_leaf_751_mgmt_buffers.caravel_clk,48.7
_10918_,48.69
mprj_io_dm[74],48.69
net11136,48.685
_02276_,48.68
_10837_,48.68
soc.core.VexRiscv.RegFilePlugin_regFile\[18\]\[7\],48.68
clknet_leaf_570_mgmt_buffers.caravel_clk,48.68
soc.core.la_ien_storage\[85\],48.665
net11970,48.665
_09801_,48.66
net10270,48.66
_07275_,48.65
net11911,48.65
_11554_,48.64
_14834_,48.64
soc.core.VexRiscv.RegFilePlugin_regFile\[19\]\[7\],48.64
soc.core.multiregimpl114_regs0,48.64
clknet_leaf_98_mgmt_buffers.caravel_clk,48.64
net8528,48.64
net8815,48.64
_14790_,48.62
net3735,48.62
net7078,48.62
_00948_,48.6
_06288_,48.6
_13675_,48.6
soc.core.gpioin1_gpioin1_in_pads_n_d,48.6
clknet_leaf_362_mgmt_buffers.caravel_clk,48.6
clknet_leaf_752_mgmt_buffers.caravel_clk,48.6
clknet_leaf_770_mgmt_buffers.caravel_clk,48.6
net8046,48.6
net11946,48.6
net4628,48.585
_03852_,48.58
_12126_,48.58
soc.core.gpioin4_gpioin4_edge_storage,48.58
_10051_,48.575
_03190_,48.56
_04334_,48.56
soc.core.VexRiscv.CsrPlugin_mepc\[2\],48.56
soc.core.VexRiscv.RegFilePlugin_regFile\[10\]\[13\],48.56
net3535,48.56
net10312,48.56
net11995,48.56
net12832,48.56
_14089_,48.54
gpio_control_in_1\[5\].gpio_ib_mode_sel,48.54
soc.core.VexRiscv.RegFilePlugin_regFile\[13\]\[7\],48.54
soc.core.storage_1\[7\]\[6\],48.54
net2902,48.54
net12581,48.54
soc.core.mgmtsoc_value\[9\],48.53
_06252_,48.52
_09184_,48.52
soc.core.multiregimpl132_regs1,48.52
clknet_leaf_200_mgmt_buffers.caravel_clk,48.52
net7818,48.52
net11059,48.52
_08912_,48.515
_00328_,48.5
_04401_,48.5
_12186_,48.5
_12189_,48.5
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[5\]\[2\],48.48
soc.core.multiregimpl115_regs0,48.48
net240,48.48
clknet_leaf_128_mgmt_buffers.caravel_clk,48.48
net5103,48.48
net6046,48.48
net8514,48.48
_11059_,48.47
mgmt_buffers.la_data_in_mprj\[21\],48.465
_02489_,48.46
soc.core.VexRiscv.RegFilePlugin_regFile\[0\]\[11\],48.46
soc.core.interface0_bank_bus_dat_r\[2\],48.46
net315,48.46
clknet_leaf_161_mgmt_buffers.caravel_clk,48.46
_00183_,48.44
_11340_,48.44
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[11\]\[10\],48.44
soc.core.VexRiscv.IBusCachedPlugin_cache.io_cpu_decode_data\[0\],48.44
soc.core.VexRiscv.RegFilePlugin_regFile\[10\]\[20\],48.44
soc.core.VexRiscv._zz_RegFilePlugin_regFile_port0\[12\],48.44
clknet_leaf_1089_mgmt_buffers.caravel_clk,48.44
soc.core.mgmtsoc_litespisdrphycore_sr_out\[2\],48.435
net5857,48.425
_00937_,48.42
_02421_,48.42
soc.core.interface6_bank_bus_dat_r\[22\],48.42
soc.core.la_ien_storage\[93\],48.42
_03345_,48.4
_10838_,48.4
_13688_,48.4
soc.core.VexRiscv.RegFilePlugin_regFile\[22\]\[13\],48.4
soc.core.storage\[13\]\[6\],48.4
soc.core.storage_1\[13\]\[7\],48.4
clknet_leaf_1060_mgmt_buffers.caravel_clk,48.4
_02605_,48.38
_04214_,48.38
pll.ext_trim\[13\],48.38
_06492_,48.36
soc.core.VexRiscv.RegFilePlugin_regFile\[14\]\[29\],48.36
net4934,48.36
net8662,48.36
net2648,48.36
soc.core.mgmtsoc_master_rx_fifo_source_payload_data\[0\],48.345
_04211_,48.34
_04435_,48.34
soc.core.VexRiscv.RegFilePlugin_regFile\[22\]\[17\],48.34
net3202,48.34
gpio_control_in_2\[1\].gpio_defaults\[4\],48.33
_00733_,48.3
_00935_,48.3
_03867_,48.3
_08284_,48.3
soc.core.VexRiscv.RegFilePlugin_regFile\[16\]\[1\],48.3
net12727,48.3
_11618_,48.28
_14023_,48.28
_14424_,48.28
net306,48.28
net10019,48.28
_03244_,48.26
_04470_,48.26
_11749_,48.26
_12594_,48.26
mprj_io_dm[69],48.25
net7966,48.24
net8990,48.24
_04499_,48.22
gpio_control_in_1a\[5\].shift_register\[2\],48.22
soc.core.VexRiscv.RegFilePlugin_regFile\[31\]\[22\],48.22
net10946,48.22
_03209_,48.2
gpio_control_bidir_2\[1\].shift_register\[5\],48.2
soc.core.VexRiscv.RegFilePlugin_regFile\[12\]\[26\],48.2
net9041,48.2
gpio_control_in_1\[2\].gpio_defaults\[6\],48.19
_06625_,48.18
_10877_,48.18
_14411_,48.18
soc.core.interface3_bank_bus_dat_r\[6\],48.18
clknet_leaf_423_mgmt_buffers.caravel_clk,48.18
net3218,48.18
net4749,48.18
net6222,48.18
net12906,48.18
_08243_,48.165
soc.core.VexRiscv.RegFilePlugin_regFile\[25\]\[28\],48.16
gpio_control_bidir_2\[0\].gpio_defaults\[4\],48.15
gpio_control_in_1a\[3\].gpio_defaults\[5\],48.15
_03318_,48.14
_12188_,48.14
soc.core.VexRiscv.RegFilePlugin_regFile\[19\]\[29\],48.14
soc.core.multiregimpl71_regs0,48.14
clknet_leaf_616_mgmt_buffers.caravel_clk,48.14
net9106,48.14
net9580,48.14
net5627,48.135
_06761_,48.12
mgmt_buffers.la_data_in_mprj_bar\[118\],48.12
soc.core.VexRiscv.RegFilePlugin_regFile\[10\]\[19\],48.12
net6716,48.12
net9386,48.12
gpio_control_in_2\[5\].shift_register\[4\],48.105
_05082_,48.1
_07081_,48.1
_10014_,48.1
_13919_,48.1
_14086_,48.1
soc.core.VexRiscv.RegFilePlugin_regFile\[15\]\[31\],48.1
soc.core.VexRiscv.RegFilePlugin_regFile\[20\]\[20\],48.1
soc.core.VexRiscv._zz_iBusWishbone_ADR\[1\],48.1
clknet_leaf_756_mgmt_buffers.caravel_clk,48.1
_14428_,48.095
gpio_control_in_1\[4\].gpio_defaults\[7\],48.09
_12773_,48.085
_00753_,48.08
gpio_control_in_2\[7\].shift_register\[4\],48.08
soc.core.VexRiscv.RegFilePlugin_regFile\[30\]\[29\],48.08
net12886,48.08
gpio_control_in_1a\[5\].gpio_defaults\[2\],48.07
_00302_,48.06
_01210_,48.06
_03211_,48.06
_04335_,48.06
_04759_,48.06
_13928_,48.06
soc.core.VexRiscv.memory_to_writeBack_REGFILE_WRITE_DATA\[29\],48.06
soc.core.interface3_bank_bus_dat_r\[26\],48.06
clknet_leaf_831_mgmt_buffers.caravel_clk,48.06
net8214,48.06
_04437_,48.04
_07186_,48.04
_13751_,48.04
gpio_control_in_1\[5\].gpio_inenb,48.04
net3198,48.04
_14351_,48.025
_01208_,48.02
_01910_,48.02
_02650_,48.02
_03889_,48.02
_04404_,48.02
_06418_,48.02
_11780_,48.02
_11945_,48.02
_14744_,48.02
net5180,48.02
net6736,48.02
net7753,48.02
net10069,48.02
_02767_,48
_06936_,48
_09571_,48
net293,48
_04317_,47.98
_07629_,47.98
_08709_,47.98
_13567_,47.98
gpio_control_in_2\[9\].shift_register\[0\],47.98
soc.core.VexRiscv.IBusCachedPlugin_cache.io_mem_rsp_payload_data\[5\],47.98
soc.core.VexRiscv.RegFilePlugin_regFile\[17\]\[28\],47.98
soc.core.VexRiscv.RegFilePlugin_regFile\[9\]\[31\],47.98
soc.core.mgmtsoc_master_phyconfig_storage\[1\],47.98
net5096,47.98
gpio_control_in_2\[5\].gpio_defaults\[5\],47.97
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[0\]\[30\],47.96
_03168_,47.94
_04104_,47.94
_12182_,47.94
gpio_control_in_2\[1\].shift_register\[0\],47.94
soc.core.storage\[9\]\[6\],47.94
mgmt_buffers.la_data_in_mprj\[120\],47.925
_07829_,47.92
clknet_leaf_873_mgmt_buffers.caravel_clk,47.92
_04478_,47.9
soc.core.VexRiscv.RegFilePlugin_regFile\[24\]\[19\],47.9
soc.core.VexRiscv.dBusWishbone_DAT_MISO\[15\],47.9
_03358_,47.89
_09949_,47.88
_14360_,47.88
_14871_,47.88
soc.core.VexRiscv.RegFilePlugin_regFile\[0\]\[4\],47.88
net9534,47.88
_10037_,47.875
_00536_,47.86
_12674_,47.86
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[15\]\[30\],47.86
_01039_,47.84
_03184_,47.84
_08363_,47.84
_11424_,47.84
soc.core.VexRiscv.RegFilePlugin_regFile\[20\]\[27\],47.84
net8228,47.84
net11247,47.84
_02782_,47.82
_12389_,47.82
_12601_,47.82
_14305_,47.82
soc.core.VexRiscv.RegFilePlugin_regFile\[21\]\[1\],47.82
gpio_control_in_2\[7\].shift_register\[8\],47.805
_06224_,47.8
_07073_,47.8
_12191_,47.78
mgmt_buffers.user_irq_bar\[1\],47.78
mask_rev\[26\],47.77
mask_rev\[28\],47.77
gpio_control_bidir_1\[1\].shift_register\[6\],47.76
net3126,47.76
_11042_,47.74
soc.core.VexRiscv.RegFilePlugin_regFile\[15\]\[25\],47.74
soc.core.VexRiscv.RegFilePlugin_regFile\[30\]\[28\],47.74
soc.core.uart_tx_fifo_level0\[2\],47.74
soc.core.dbg_uart_address\[20\],47.73
_02486_,47.72
_03112_,47.72
_03963_,47.72
soc.core.VexRiscv.CsrPlugin_mtvec_base\[27\],47.72
soc.core.VexRiscv.RegFilePlugin_regFile\[4\]\[29\],47.72
clknet_leaf_693_mgmt_buffers.caravel_clk,47.72
_04534_,47.7
_09326_,47.7
clknet_leaf_864_mgmt_buffers.caravel_clk,47.7
net11708,47.7
_04008_,47.68
_07136_,47.68
_13034_,47.68
soc.core.VexRiscv.RegFilePlugin_regFile\[29\]\[4\],47.68
soc.core.storage\[5\]\[3\],47.68
net12830,47.68
_11689_,47.66
net9891,47.65
_08263_,47.645
_07619_,47.64
net4546,47.64
net7293,47.64
_09232_,47.63
gpio_control_in_1\[2\].gpio_defaults\[4\],47.63
gpio_control_in_1a\[4\].gpio_defaults\[3\],47.63
mprj_io_dm[37],47.63
_13921_,47.62
net6663,47.62
_04966_,47.6
_12018_,47.6
mgmt_buffers.la_data_in_mprj_bar\[117\],47.6
soc.core.VexRiscv.RegFilePlugin_regFile\[4\]\[21\],47.6
clknet_leaf_268_mgmt_buffers.caravel_clk,47.6
net2725,47.6
net7034,47.6
_02711_,47.58
gpio_control_in_2\[6\].shift_register\[7\],47.58
soc.core.VexRiscv.RegFilePlugin_regFile\[12\]\[31\],47.58
soc.core.mgmtsoc_master_tx_fifo_source_payload_data\[15\],47.58
soc.core.mgmtsoc_master_tx_fifo_source_payload_data\[4\],47.58
_02539_,47.56
net10350,47.56
soc.core.VexRiscv.RegFilePlugin_regFile\[25\]\[26\],47.54
net9976,47.54
net2642,47.54
gpio_control_in_2\[9\].gpio_defaults\[5\],47.53
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[4\]\[31\],47.52
soc.core.VexRiscv.RegFilePlugin_regFile\[27\]\[4\],47.52
soc.core.mgmtsoc_master_tx_fifo_source_payload_data\[2\],47.52
net12074,47.52
_13401_,47.51
_03309_,47.5
_08013_,47.5
gpio_control_in_1\[4\].gpio_defaults\[6\],47.49
gpio_control_bidir_2\[0\].shift_register\[11\],47.485
_00905_,47.48
_04621_,47.48
soc.core.VexRiscv.RegFilePlugin_regFile\[17\]\[10\],47.48
_02758_,47.46
_06204_,47.46
_08394_,47.46
soc.core.VexRiscv.RegFilePlugin_regFile\[27\]\[7\],47.46
_03257_,47.44
_10002_,47.44
_10888_,47.44
_14037_,47.44
gpio_control_in_2\[7\].shift_register\[0\],47.44
soc.core.mgmtsoc_value\[21\],47.44
net7278,47.44
net11517,47.44
_11508_,47.42
soc.core.VexRiscv.RegFilePlugin_regFile\[22\]\[1\],47.42
soc.core.VexRiscv.RegFilePlugin_regFile\[31\]\[17\],47.42
soc.core.multiregimpl120_regs0,47.42
net11418,47.42
gpio_control_bidir_1\[1\].gpio_defaults\[10\],47.41
_00202_,47.4
_03141_,47.4
_06376_,47.4
_08553_,47.4
_09182_,47.4
_14415_,47.4
gpio_control_bidir_2\[0\].gpio_slow_sel,47.4
soc.core.VexRiscv.RegFilePlugin_regFile\[1\]\[8\],47.4
soc.core.la_ien_storage\[127\],47.4
soc.core.storage\[13\]\[5\],47.4
gpio_control_in_2\[6\].gpio_defaults\[4\],47.385
_01148_,47.38
_04619_,47.38
_07262_,47.38
clknet_leaf_982_mgmt_buffers.caravel_clk,47.38
net4658,47.38
net10834,47.38
_12156_,47.36
_12294_,47.36
_13579_,47.36
clknet_leaf_172_mgmt_buffers.caravel_clk,47.36
_09397_,47.345
_10944_,47.34
_11344_,47.34
_13738_,47.34
net3359,47.34
net6367,47.34
mprj_io_dm[28],47.33
mprj_io_dm[36],47.33
_13580_,47.325
_00175_,47.32
_00718_,47.32
_02766_,47.32
gpio_control_in_1\[4\].shift_register\[11\],47.32
soc.core.VexRiscv.RegFilePlugin_regFile\[11\]\[13\],47.32
soc.core.VexRiscv.RegFilePlugin_regFile\[14\]\[21\],47.32
soc.core.VexRiscv.RegFilePlugin_regFile\[24\]\[14\],47.32
_08528_,47.305
_00260_,47.3
_02809_,47.3
_09388_,47.3
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[4\]\[2\],47.3
net5550,47.285
_04821_,47.28
_06218_,47.28
_11141_,47.28
soc.core.interface3_bank_bus_dat_r\[15\],47.28
clknet_leaf_543_mgmt_buffers.caravel_clk,47.27
_01432_,47.26
_12931_,47.26
_14431_,47.26
net7672,47.26
net10484,47.26
soc.core.dbg_uart_words_count\[7\],47.24
net11890,47.24
_10047_,47.225
soc.core.VexRiscv.dBusWishbone_DAT_MISO\[27\],47.22
soc.core.mgmtsoc_load_storage\[28\],47.22
clknet_leaf_689_mgmt_buffers.caravel_clk,47.22
clknet_leaf_1108_mgmt_buffers.caravel_clk,47.22
_02573_,47.2
_11037_,47.2
clknet_leaf_678_mgmt_buffers.caravel_clk,47.2
net6047,47.185
_03224_,47.18
soc.core.VexRiscv.RegFilePlugin_regFile\[9\]\[25\],47.18
soc.core.mgmtsoc_vexriscv_i_cmd_payload_address\[3\],47.18
clknet_leaf_707_mgmt_buffers.caravel_clk,47.18
clknet_leaf_1174_mgmt_buffers.caravel_clk,47.18
_02503_,47.16
soc.core.VexRiscv.IBusCachedPlugin_cache._zz_banks_0_port1\[5\],47.16
soc.core.VexRiscv._zz_RegFilePlugin_regFile_port1\[6\],47.16
mgmt_buffers.la_data_in_mprj\[115\],47.145
net11081,47.145
_12698_,47.14
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[0\]\[1\],47.14
soc.core.VexRiscv.RegFilePlugin_regFile\[1\]\[31\],47.14
clknet_leaf_288_mgmt_buffers.caravel_clk,47.14
net11548,47.14
_06182_,47.135
_10007_,47.12
_11677_,47.12
gpio_control_in_2\[8\].gpio_defaults\[11\],47.12
soc.core.VexRiscv.RegFilePlugin_regFile\[0\]\[17\],47.12
soc.core.VexRiscv.RegFilePlugin_regFile\[14\]\[16\],47.12
soc.core.dbg_uart_address\[19\],47.12
net11477,47.12
_00262_,47.1
_03663_,47.1
_13217_,47.1
soc.core.VexRiscv.RegFilePlugin_regFile\[5\]\[8\],47.1
soc.core.dbg_uart_data\[23\],47.1
_08131_,47.08
mgmt_buffers.la_data_in_mprj_bar\[3\],47.08
clknet_leaf_426_mgmt_buffers.caravel_clk,47.08
net4836,47.08
net12905,47.08
_01775_,47.06
_02105_,47.06
_02344_,47.06
_11488_,47.06
_14670_,47.06
soc.core.VexRiscv.RegFilePlugin_regFile\[18\]\[13\],47.06
soc.core.VexRiscv.dBusWishbone_DAT_MISO\[23\],47.06
soc.core.dbg_uart_tx_data_uartwishbonebridge_rs232phytx_next_value2\[4\],47.06
soc.core.mgmtsoc_value\[27\],47.06
clknet_leaf_805_mgmt_buffers.caravel_clk,47.06
clknet_leaf_1196_mgmt_buffers.caravel_clk,47.06
net5791,47.06
_10483_,47.04
mgmt_buffers.la_data_in_mprj_bar\[119\],47.04
soc.core.VexRiscv.RegFilePlugin_regFile\[30\]\[27\],47.04
net3609,47.025
_02692_,47.02
_14150_,47.02
soc.core.VexRiscv.CsrPlugin_mcause_exceptionCode\[3\],47.02
net8773,47.02
net12766,47.02
net4245,47.005
_01347_,47
_01874_,47
_02813_,47
_01348_,46.98
_11346_,46.98
net3357,46.98
gpio_control_bidir_2\[1\].resetn,46.96
soc.core.la_ien_storage\[66\],46.96
soc.core.mgmtsoc_master_tx_fifo_source_payload_data\[14\],46.96
net3532,46.96
net6439,46.96
gpio_control_in_2\[5\].gpio_defaults\[8\],46.95
mprj_io_dm[9],46.95
_06373_,46.94
gpio_control_in_2\[0\].shift_register\[0\],46.94
soc.core.VexRiscv.DBusSimplePlugin_memoryExceptionPort_payload_badAddr\[9\],46.94
net9160,46.94
_04520_,46.92
_08141_,46.92
_10311_,46.92
_10947_,46.92
_14455_,46.92
soc.core.VexRiscv.RegFilePlugin_regFile\[2\]\[13\],46.92
net5176,46.92
gpio_control_in_1a\[4\].shift_register\[0\],46.905
net10618,46.905
_01204_,46.9
_02888_,46.9
_13403_,46.9
gpio_control_in_2\[7\].shift_register\[9\],46.9
soc.core.VexRiscv.RegFilePlugin_regFile\[31\]\[3\],46.9
net10248,46.9
net11142,46.9
net11945,46.9
_01242_,46.88
_02622_,46.88
soc.core.multiregimpl113_regs0,46.88
clknet_leaf_151_mgmt_buffers.caravel_clk,46.88
clknet_leaf_896_mgmt_buffers.caravel_clk,46.88
mgmt_buffers.la_data_in_mprj\[98\],46.875
_03229_,46.86
_04429_,46.86
soc.core.VexRiscv.IBusCachedPlugin_cache.decodeStage_mmuRsp_physicalAddress\[11\],46.86
soc.core.VexRiscv.RegFilePlugin_regFile\[26\]\[7\],46.84
net11759,46.84
net10290,46.835
_11016_,46.82
_13969_,46.82
soc.core.VexRiscv._zz_RegFilePlugin_regFile_port0\[20\],46.82
soc.core.count\[14\],46.81
_07057_,46.8
_10990_,46.8
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[13\]\[27\],46.8
soc.core.VexRiscv.RegFilePlugin_regFile\[20\]\[17\],46.8
clknet_leaf_431_mgmt_buffers.caravel_clk,46.8
gpio_control_in_1a\[4\].gpio_defaults\[1\],46.79
_08636_,46.785
_10327_,46.78
_13037_,46.78
soc.core.multiregimpl127_regs0,46.78
_00961_,46.76
_10081_,46.76
_14751_,46.76
clknet_leaf_584_mgmt_buffers.caravel_clk,46.76
net5822,46.745
_03238_,46.74
soc.core.VexRiscv.RegFilePlugin_regFile\[9\]\[2\],46.74
soc.core.uartwishbonebridge_rs232phytx_state,46.74
net4644,46.74
net7636,46.74
net10747,46.74
gpio_control_in_1\[1\].gpio_defaults\[12\],46.73
_03755_,46.72
_14604_,46.72
gpio_control_in_2\[8\].shift_register\[8\],46.72
soc.core.VexRiscv.RegFilePlugin_regFile\[29\]\[5\],46.72
soc.core.spi_master_mosi_data\[4\],46.72
gpio_control_bidir_2\[0\].gpio_ana_pol,46.7
soc.core.VexRiscv.RegFilePlugin_regFile\[11\]\[19\],46.7
gpio_control_in_2\[2\].shift_register\[0\],46.68
soc.core.VexRiscv.DBusSimplePlugin_memoryExceptionPort_payload_badAddr\[31\],46.68
soc.core.VexRiscv.RegFilePlugin_regFile\[10\]\[11\],46.68
clknet_leaf_193_mgmt_buffers.caravel_clk,46.68
net2898,46.68
net9711,46.67
_06656_,46.65
_06720_,46.65
_09721_,46.645
soc.core.VexRiscv.RegFilePlugin_regFile\[5\]\[21\],46.64
net11533,46.64
_00597_,46.62
_04338_,46.62
_04402_,46.62
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[6\]\[2\],46.62
net3271,46.62
net4745,46.62
_04006_,46.6
_05012_,46.6
soc.core.VexRiscv.RegFilePlugin_regFile\[10\]\[23\],46.6
soc.core.mgmtsoc_value\[6\],46.6
net11593,46.6
gpio_control_in_2\[5\].gpio_inenb,46.595
_06503_,46.58
_14346_,46.58
soc.core.VexRiscv.CsrPlugin_selfException_payload_badAddr\[13\],46.58
soc.core.VexRiscv.RegFilePlugin_regFile\[23\]\[25\],46.58
net6823,46.58
gpio_control_bidir_2\[1\].gpio_defaults\[7\],46.57
soc.core.VexRiscv.RegFilePlugin_regFile\[22\]\[23\],46.56
net331,46.56
clknet_leaf_109_mgmt_buffers.caravel_clk,46.56
clknet_leaf_1181_mgmt_buffers.caravel_clk,46.56
net9098,46.56
clknet_leaf_875_mgmt_buffers.caravel_clk,46.55
_09044_,46.54
_09594_,46.54
_13749_,46.54
net5211,46.54
net5710,46.54
net8940,46.54
net11134,46.54
_03805_,46.52
_06664_,46.52
_08582_,46.52
_12730_,46.52
mgmt_buffers.la_data_in_mprj_bar\[29\],46.52
soc.core.gpioin5_gpioin5_in_pads_n_d,46.52
soc.core.storage\[12\]\[5\],46.52
net3826,46.52
_12983_,46.515
_07249_,46.505
soc.core.VexRiscv.RegFilePlugin_regFile\[4\]\[18\],46.5
net9184,46.5
net10585,46.5
net11537,46.5
_00181_,46.48
_00268_,46.48
pll.ringosc.dstage\[4\].id.ts,46.48
irq_spi\[2\],46.475
_02998_,46.46
_07067_,46.46
clknet_leaf_58_mgmt_buffers.caravel_clk,46.46
clknet_leaf_522_mgmt_buffers.caravel_clk,46.46
net3373,46.46
net7590,46.445
_03232_,46.44
soc.core.la_ien_storage\[28\],46.44
clknet_leaf_57_mgmt_buffers.caravel_clk,46.44
_02607_,46.42
_10013_,46.42
_13689_,46.42
soc.core.VexRiscv.RegFilePlugin_regFile\[5\]\[26\],46.42
